ano_trabajo;título profesional;Categoría de Trabajo;moneda_salario;salario;salario_en_usd;residencia_empleado;nivel_de_experiencia;Tipo_de_empleo;escenario _de_trabajo;Ubicación_de_la_compañía;tamaño de la empresa
2023;Líder de datos;Liderazgo y gestión;USD;350000;350000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Líder de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Líder de datos;Liderazgo y gestión;USD;155000;155000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Líder de datos;Liderazgo y gestión;USD;38000;38000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Líder de datos;Liderazgo y gestión;USD;225000;225000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Líder de datos;Liderazgo y gestión;USD;200000;200000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Analista de Gestión de Datos;Gestión y estrategia de datos;USD;60000;60000;Estados Unidos;Nivel Básico;Full-time;Remoto;Estados Unidos;M
2023;Analista de Gestión de Datos;Gestión y estrategia de datos;USD;52000;52000;Estados Unidos;Nivel Básico;Full-time;Remoto;Estados Unidos;M
2023;Especialista en gestión de datos;Gestión y estrategia de datos;USD;123000;123000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Especialista en gestión de datos;Gestión y estrategia de datos;USD;93593;93593;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Especialista en gestión de datos;Gestión y estrategia de datos;USD;139500;139500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Especialista en gestión de datos;Gestión y estrategia de datos;USD;110000;110000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;127000;127000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;65000;65000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;233500;233500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;146000;146000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;75000;75000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;70000;70000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110400;110400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;68000;68000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;70000;70000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110400;110400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;68000;68000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;140000;140000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;100000;100000;Estados Unidos;Ejecutivo;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110400;110400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;68000;68000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;70000;70000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;105000;105000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;80000;80000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;100000;100000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;160667;160667;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110400;110400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;68000;68000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;172750;172750;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;82500;82500;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115500;115500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;73500;73500;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110400;110400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;68000;68000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;167000;167000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;109000;109000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;130000;130000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;120000;120000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;110000;110000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;70000;70000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;198800;198800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;105200;105200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;115000;115000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;86000;86000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;135000;135000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;120000;120000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;155000;155000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;120000;120000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;169000;169000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;100000;100000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;120000;120000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;199000;199000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;112000;112000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;168400;168400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Administrador de datos;Liderazgo y gestión;USD;105200;105200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;166000;166000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;73100;73100;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;155000;155000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;L
2023;Modelador de datos;Arquitectura y modelado de datos;USD;130000;130000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;L
2023;Modelador de datos;Arquitectura y modelado de datos;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;100000;100000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;195000;195000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;160000;160000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;147100;147100;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;90700;90700;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de datos;Arquitectura y modelado de datos;USD;100000;100000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
